trip_id,timestamp,origin_lat,origin_lon,origin_h3_cell,destination_lat,destination_lon,destination_h3_cell,distance_miles,surge_multiplier,fare,status,vehicle_id,pickup_distance,pickup_time_minutes
TRIP_000000,0.0,41.091269,-81.450709,872ab3ae1ffffff,41.1018733,-81.442065,872ab3ae5ffffff,1.45258878662539,1.0,4.162071029300312,requested,,,
TRIP_000001,60.72792828247148,41.106097,-81.4900256,872ab3ae6ffffff,41.042919,-81.501121,872ab3ac1ffffff,5.102999385715576,1.0,7.082399508572461,requested,,,
TRIP_000002,64.58735386030668,41.061539,-81.56086,872ab3ac2ffffff,41.1064118,-81.449983,872ab3ae5ffffff,7.639163017736402,1.0,9.111330414189123,assigned,68.0,1.486503560399175,3.5676085449580213
TRIP_000003,66.91192046253056,41.0543121,-81.5377431,872ab3ac2ffffff,41.116164,-81.58125,872ab3af2ffffff,5.706969695866722,1.0,7.565575756693378,requested,,,
TRIP_000004,79.55386301695128,41.0679167,-81.526183,872ab3ac6ffffff,41.10498,-81.469557,872ab3ae0ffffff,4.793185963466865,1.0,6.834548770773492,assigned,0.0,1.565014102450286,3.756033845880688
TRIP_000005,93.01931795210277,41.1264325,-81.5235273,872ab3af4ffffff,41.04453,-81.503968,872ab3ac1ffffff,6.602872952433843,1.0,8.282298361947074,requested,,,
TRIP_000006,96.4707127001401,41.0659397,-81.5115007,872ab3ac4ffffff,41.0414394,-81.4540387,872ab3ae8ffffff,4.722800969599661,1.0,6.778240775679729,assigned,90.0,0.710610710886259,1.705465706127021
TRIP_000007,131.91075283876648,41.063887,-81.483909,872ab3ac5ffffff,41.120351,-81.451516,872ab3ae4ffffff,5.224078345319625,1.0,7.1792626762557,assigned,2.0,1.52428141884921,3.658275405238106
TRIP_000008,266.634265097804,41.0376834,-81.5654671,872ab3adcffffff,41.087619,-81.454438,872ab3ae1ffffff,9.296897573283037,1.0,10.43751805862643,requested,,,
TRIP_000009,287.2760660268621,41.0676336,-81.5503187,872ab3ac6ffffff,41.051476,-81.518479,872ab3ac0ffffff,2.773650582547547,1.0,5.218920466038037,assigned,5.0,1.486883195479504,3.568519669150811
TRIP_000010,290.6311638597515,41.0870775,-81.5146555,872ab3ac4ffffff,41.105978,-81.472079,872ab3ae0ffffff,3.330933132629512,1.0,5.66474650610361,assigned,13.0,0.065489403308088,0.157174567939413
TRIP_000011,305.93471937346635,41.07503,-81.452262,872ab3ae1ffffff,41.02329,-81.44799,872ab3aebffffff,5.20414547038023,1.0,7.163316376304184,requested,,,
TRIP_000012,354.64208948349403,41.036384,-81.541519,872ab3ac3ffffff,41.0687806,-81.5370333,872ab3ac6ffffff,3.036205356280603,1.0,5.428964285024483,requested,,,
TRIP_000013,420.4634232303309,41.1220439,-81.5875948,872ab3a8dffffff,41.053781,-81.528093,872ab3ac0ffffff,6.4202730681052325,1.0,8.136218454484187,requested,,,
TRIP_000014,426.87577373267806,41.0241642,-81.5872355,872ab3adeffffff,41.072708,-81.490619,872ab3ae3ffffff,7.199097473304718,1.0,8.759277978643775,requested,,,
TRIP_000015,433.9411405829414,41.10489,-81.574636,872ab3af2ffffff,41.031702,-81.570395,872ab3adcffffff,5.671099157134728,1.0,7.536879325707782,requested,,,
TRIP_000016,468.2677028864568,41.0934551,-81.4512158,872ab3ae5ffffff,41.0617548,-81.522994,872ab3ac0ffffff,4.678430115566166,1.0,6.7427440924529325,requested,,,
TRIP_000017,518.650324361009,41.059795,-81.438055,872ab3aecffffff,41.0717957,-81.5253937,872ab3ac6ffffff,5.217118120529275,1.0,7.17369449642342,requested,,,
TRIP_000018,524.1978195566056,41.067777,-81.454415,872ab3aeeffffff,41.091427,-81.553882,872ab3af3ffffff,5.959544757291238,1.0,7.767635805832991,assigned,24.0,1.524250540106124,3.658201296254698
TRIP_000019,572.6220970226713,41.09946,-81.560437,872ab3af3ffffff,41.048235,-81.562335,872ab3ac2ffffff,4.052377249492329,1.0,6.241901799593863,assigned,6.0,1.5246019737591971,3.659044737022073
TRIP_000020,597.0852837974577,41.042135,-81.487898,872ab3aeaffffff,41.050859,-81.555472,872ab3ac2ffffff,4.458681927348462,1.0,6.56694554187877,assigned,58.0,1.5239908170782561,3.657577960987816
TRIP_000021,611.8508685663651,41.095932,-81.495971,872ab3ae2ffffff,41.118709,-81.497029,872ab3ae6ffffff,1.943528871446434,1.0,4.554823097157148,assigned,20.0,0.10294381884266801,0.24706516522240302
TRIP_000022,616.279626510436,41.068352,-81.494541,872ab3ac5ffffff,41.0295356,-81.4912656,872ab3accffffff,2.8890573314286643,1.0,5.311245865142931,assigned,33.0,1.486800625607362,3.5683215014576692
TRIP_000023,643.5148340258352,41.061654,-81.500245,872ab3ac5ffffff,41.0497722,-81.5712982,872ab3ad1ffffff,4.668547558381188,1.0,6.734838046704951,assigned,39.0,1.486800625607362,3.5683215014576692
TRIP_000024,683.1029996536373,41.0874471,-81.5588353,872ab3af3ffffff,41.054676,-81.566932,872ab3ac2ffffff,2.868080487433457,1.0,5.294464389946766,assigned,7.0,1.5246019737591971,3.659044737022073
TRIP_000025,705.3831972859662,41.127183,-81.496552,872ab3a1bffffff,41.038641,-81.579644,872ab3ad1ffffff,8.441234485230236,1.0,9.75298758818419,requested,,,
TRIP_000026,726.1874606953953,41.10463,-81.565038,872ab3af2ffffff,41.1244809,-81.549298,872ab3af4ffffff,2.039330260914168,1.0,4.631464208731335,requested,,,
TRIP_000027,754.6698248011043,41.13537,-81.46144,872ab3a0affffff,41.064639,-81.539897,872ab3ac6ffffff,7.429535873710007,1.0,8.943628698968006,requested,,,
TRIP_000028,763.1281622998226,41.081893,-81.538417,872ab3ac6ffffff,41.131175,-81.497682,872ab3a1bffffff,4.934942189688962,1.0,6.94795375175117,assigned,72.0,0.36083975566277304,0.866015413590655
TRIP_000029,767.4764566943692,41.089083,-81.457084,872ab3ae1ffffff,41.0995064,-81.5690397,872ab3af2ffffff,6.413481979122157,1.0,8.130785583297726,assigned,60.0,1.565216538007179,3.756519691217229
TRIP_000030,828.4893745571077,41.137989,-81.514168,872ab3a1bffffff,41.1029776,-81.5389298,872ab3af0ffffff,3.73995654613321,1.0,5.9919652369065695,assigned,14.0,1.525090464609913,3.660217115063792
TRIP_000031,840.8572638973375,41.068239,-81.470986,872ab3aeeffffff,41.073275,-81.537117,872ab3ac6ffffff,3.965978672183206,1.0,6.172782937746565,assigned,52.0,1.524250540106124,3.658201296254698
TRIP_000032,842.4124411145854,41.1066311,-81.5830829,872ab3af2ffffff,41.0341071,-81.5220087,872ab3ac3ffffff,7.830757265571786,1.0,9.264605812457429,assigned,26.0,1.565258166446873,3.7566195994724962
TRIP_000033,874.4152955879331,41.0573174,-81.5672804,872ab3ac2ffffff,41.0634339,-81.5749937,872ab3ad5ffffff,1.59229495564209,1.0,4.273835964513672,assigned,9.0,1.486503560399175,3.5676085449580213
TRIP_000034,907.6583650816168,41.117004,-81.512278,872ab3af5ffffff,41.135251,-81.442521,872ab3a0affffff,4.895142066309832,1.0,6.916113653047866,assigned,67.0,1.046658042166628,2.511979301199907
TRIP_000035,1015.2101283302079,41.0258519,-81.5332241,872ab3ac3ffffff,41.057513,-81.485967,872ab3ac5ffffff,4.735979865985513,1.0,6.788783892788411,assigned,16.0,1.4862724826533291,3.56705395836799
TRIP_000036,1038.723374591855,41.126241,-81.510834,872ab3a1bffffff,41.0935418,-81.4899446,872ab3ae2ffffff,3.598258664849361,1.0,5.878606931879489,assigned,1.0,1.525090464609913,3.660217115063792
TRIP_000037,1078.8144067581316,41.1328531,-81.5001286,872ab3a1bffffff,41.0260465,-81.467002,872ab3aebffffff,9.2859540534829,1.0,10.42876324278632,requested,,,
TRIP_000038,1082.7721760690804,41.10261,-81.544361,872ab3af0ffffff,41.104033,-81.581691,872ab3af2ffffff,3.001991081788795,1.0,5.401592865431036,assigned,8.0,1.5248615150062041,3.65966763601489
TRIP_000039,1089.6313535749644,41.040695,-81.561754,872ab3adcffffff,41.092386,-81.560318,872ab3af3ffffff,4.112519454326808,1.0,6.290015563461447,assigned,97.0,1.564565661154024,3.754957586769658
TRIP_000040,1090.25149431761,41.1381182,-81.4403555,872ab3a0affffff,41.047836,-81.503887,872ab3ac1ffffff,8.11358161493874,1.0,9.490865291950993,requested,,,
TRIP_000041,1112.301707676653,41.074625,-81.491389,872ab3ae3ffffff,41.09109,-81.521089,872ab3af1ffffff,2.2418314407425872,1.0,4.79346515259407,assigned,83.0,0.295536792825253,0.7092883027806081
TRIP_000042,1136.304159990173,41.131889,-81.557887,872ab3af6ffffff,41.116527,-81.564335,872ab3af6ffffff,2.0939557657971912,1.0,4.675164612637753,requested,,,
TRIP_000043,1142.050019120128,41.08162,-81.467118,872ab3ae3ffffff,41.0926572,-81.4412231,872ab3ae5ffffff,2.11454743072738,1.0,4.691637944581904,assigned,82.0,1.173633019049178,2.816719245718029
TRIP_000044,1148.1506654160303,41.102194,-81.504798,872ab3ae2ffffff,41.061084,-81.4774247,872ab3aeeffffff,3.625419585946335,1.0,5.9003356687570685,assigned,70.0,0.20737062988773403,0.49768951173056203
TRIP_000045,1151.877837145977,41.121017,-81.582444,872ab3a8dffffff,41.057569,-81.505225,872ab3ac5ffffff,8.119980319622297,1.0,9.495984255697838,requested,,,
TRIP_000046,1170.98922601022,41.044842,-81.467465,872ab3aeaffffff,41.121405,-81.491758,872ab3ae6ffffff,6.1940498425320945,1.0,7.9552398740256764,assigned,18.0,1.5239908170782561,3.657577960987816
TRIP_000047,1183.33855081002,41.02584,-81.488332,872ab3accffffff,41.071566,-81.567496,872ab3ad5ffffff,7.588037608064291,1.0,9.070430086451434,assigned,49.0,1.523730927148379,3.656954225156111
TRIP_000048,1189.7999080877016,41.0801813,-81.5344654,872ab3ac6ffffff,41.0352006,-81.5385793,872ab3ac3ffffff,4.010286327133228,1.0,6.208229061706582,assigned,37.0,0.23736624955599703,0.569678998934395
TRIP_000049,1243.9804140895446,41.069277,-81.569661,872ab3ad5ffffff,41.091048,-81.575273,872ab3ad4ffffff,1.700937181782582,1.0,4.360749745426066,assigned,10.0,1.5649121656844531,3.7557891976426863
TRIP_000050,1267.5447075182362,41.137337,-81.453305,872ab3a0affffff,41.099953,-81.504886,872ab3ae2ffffff,4.681405166156125,1.0,6.7451241329249,requested,,,
TRIP_000051,1275.5430798749967,41.0310595,-81.5203797,872ab3ac3ffffff,41.088774,-81.5164198,872ab3af1ffffff,4.428251339383583,1.0,6.542601071506866,assigned,17.0,1.4862724826533291,3.56705395836799
TRIP_000052,1280.5306586559882,41.110396,-81.447374,872ab3ae5ffffff,41.057972,-81.512759,872ab3ac0ffffff,6.095412967077628,1.0,7.876330373662103,requested,,,
TRIP_000053,1329.188673982558,41.118709,-81.497029,872ab3ae6ffffff,41.049787,-81.526256,872ab3ac0ffffff,5.443301829828199,1.0,7.354641463862559,assigned,20.0,0.34600915165601503,0.830421963974436
TRIP_000054,1354.0375388767793,41.054458,-81.496934,872ab3ac5ffffff,41.10217,-81.482551,872ab3ae0ffffff,4.040349499099082,1.0,6.232279599279266,assigned,45.0,0.020424146838939002,0.049017952413455
TRIP_000055,1354.8189222969836,41.038335,-81.551435,872ab3adcffffff,41.119907,-81.508953,872ab3af5ffffff,6.8248899959848774,1.0,8.459911996787902,requested,,,
TRIP_000056,1397.4839772124656,41.068578,-81.473651,872ab3aeeffffff,41.1340351,-81.4860454,872ab3a19ffffff,5.321250028867917,1.0,7.257000023094334,assigned,42.0,1.524250540106124,3.658201296254698
TRIP_000057,1406.575878763073,41.056509,-81.492205,872ab3ac5ffffff,41.047961,-81.444758,872ab3ae8ffffff,3.655946135067595,1.0,5.924756908054077,assigned,71.0,0.4556966992468,1.09367207819232
TRIP_000058,1458.813801203818,41.12722,-81.496043,872ab3a1bffffff,41.036384,-81.541519,872ab3ac3ffffff,7.884315507006655,1.0,9.307452405605325,assigned,77.0,1.525090464609913,3.660217115063792
TRIP_000059,1480.817932845405,41.083536,-81.468748,872ab3ae3ffffff,41.118711,-81.455118,872ab3ae4ffffff,3.039085918825293,1.0,5.431268735060235,assigned,91.0,1.134973919029395,2.723937405670548
TRIP_000060,1496.4641511332898,41.056526,-81.519444,872ab3ac0ffffff,41.0424637,-81.5051084,872ab3ac1ffffff,2.042940387051485,1.0,4.634352309641188,assigned,28.0,0.11050856577139301,0.265220557851344
TRIP_000061,1501.1837277446589,41.0778005,-81.5092727,872ab3ac4ffffff,41.069213,-81.440028,872ab3aecffffff,3.931721247109447,1.0,6.145376997687558,assigned,96.0,0.10121350979611,0.24291242351066503
TRIP_000062,1520.5455969076354,41.1383304,-81.498397,872ab3a1bffffff,41.067079,-81.54105,872ab3ac6ffffff,6.274548974224337,1.0,8.019639179379471,requested,,,
TRIP_000063,1522.9123513108873,41.112745,-81.509077,872ab3af5ffffff,41.084295,-81.553917,872ab3af3ffffff,3.809334794726631,1.0,6.047467835781305,assigned,29.0,1.487262556339571,3.569430135214972
TRIP_000064,1529.750889005199,41.039776,-81.542381,872ab3ac3ffffff,41.1264,-81.488197,872ab3ae6ffffff,7.495740724593296,1.0,8.996592579674637,assigned,5.0,1.4862724826533291,3.56705395836799
TRIP_000065,1530.9073386556377,41.071073,-81.49063,872ab3ae3ffffff,41.087016,-81.453067,872ab3ae1ffffff,2.602591468917259,1.0,5.082073175133807,assigned,57.0,0.156728112516152,0.37614747003876703
TRIP_000066,1538.4732814561794,41.097417,-81.565865,872ab3af3ffffff,41.025903,-81.583461,872ab3adeffffff,5.712709299495992,1.0,7.570167439596793,assigned,36.0,1.5246019737591971,3.659044737022073
TRIP_000067,1584.729208227403,41.107186,-81.557177,872ab3af0ffffff,41.077754,-81.476669,872ab3ae3ffffff,5.224003446950989,1.0,7.179202757560791,assigned,55.0,1.487113984437022,3.5690735626488532
TRIP_000068,1590.239730874353,41.061996,-81.462632,872ab3aeeffffff,41.1329431,-81.5074083,872ab3a1bffffff,6.67186655938733,1.0,8.337493247509865,assigned,90.0,0.6156609335348641,1.477586240483674
TRIP_000069,1613.5673503051023,41.114309,-81.477104,872ab3ae6ffffff,41.048352,-81.494151,872ab3ac5ffffff,5.289761072986901,1.0,7.231808858389521,assigned,0.0,1.487410873314327,3.5697860959543872
TRIP_000070,1625.5152715116303,41.065523,-81.546015,872ab3ac6ffffff,41.12195,-81.444782,872ab3ae4ffffff,8.569661948262986,1.0,9.855729558610388,assigned,99.0,0.102616386804737,0.24627932833137
TRIP_000071,1625.5503109357185,41.085778,-81.551528,872ab3af3ffffff,41.041384,-81.500212,872ab3ac1ffffff,5.176278337199445,1.0,7.141022669759557,assigned,47.0,1.5246019737591971,3.659044737022073
TRIP_000072,1631.0581503793196,41.071451,-81.545196,872ab3ac6ffffff,41.089901,-81.5300677,872ab3af1ffffff,1.8852871277426502,1.0,4.508229702194121,assigned,53.0,0.06593805326013401,0.15825132782432202
TRIP_000073,1649.1736949608144,41.055107,-81.483918,872ab3ac5ffffff,41.0335724,-81.5376023,872ab3ac3ffffff,4.865203665682046,1.0,6.892162932545636,assigned,98.0,0.7974865779119991,1.913967786988799
TRIP_000074,1670.556967372465,41.096804,-81.456096,872ab3ae0ffffff,41.080505,-81.511141,872ab3ac4ffffff,3.774214767076239,1.0,6.019371813660991,assigned,4.0,1.487179917760473,3.569231802625136
TRIP_000075,1689.9307896896546,41.046657,-81.509128,872ab3ac1ffffff,41.083454,-81.547517,872ab3af3ffffff,4.0937682244473494,1.0,6.27501457955788,assigned,33.0,1.486421059259579,3.567410542222989
TRIP_000076,1692.7037019306174,41.047372,-81.557509,872ab3ac2ffffff,41.12502,-81.487647,872ab3ae6ffffff,7.385686300828399,1.0,8.90854904066272,assigned,74.0,1.486503560399175,3.5676085449580213
TRIP_000077,1751.5338858005105,41.088131,-81.511793,872ab3ae2ffffff,41.1241407,-81.4608158,872ab3ae4ffffff,5.063907562399283,1.0,7.051126049919427,assigned,59.0,0.251478973309656,0.6035495359431751
TRIP_000078,1783.5460389083714,41.043333,-81.480618,872ab3aeaffffff,41.089752,-81.583547,872ab3ad4ffffff,7.6357298871968995,1.0,9.10858390975752,requested,,,
TRIP_000079,1784.5021907328883,41.0992891,-81.5645467,872ab3af3ffffff,41.061656,-81.477235,872ab3aeeffffff,5.465443842343893,1.0,7.372355073875115,assigned,7.0,1.4867344522240131,3.568162685337631
TRIP_000080,1845.8895934100647,41.028939,-81.507654,872ab3ac1ffffff,41.047961,-81.444758,872ab3ae8ffffff,4.548475759020338,1.0,6.638780607216271,assigned,73.0,1.486421059259579,3.567410542222989
TRIP_000081,1855.9430007290198,41.120251,-81.584026,872ab3a8dffffff,41.0964032,-81.5431459,872ab3af1ffffff,2.850360736852812,1.0,5.28028858948225,requested,,,
TRIP_000082,1876.4605327297143,41.138342,-81.499623,872ab3a1bffffff,41.041844,-81.548279,872ab3ac2ffffff,7.891595317499196,1.0,9.313276253999359,assigned,51.0,1.4876416424118881,3.570339941788531
TRIP_000083,1887.3990348504578,41.098948,-81.548334,872ab3af0ffffff,41.050384,-81.556445,872ab3ac2ffffff,4.03059005061456,1.0,6.224472040491648,assigned,64.0,0.567880720127755,1.362913728306614
TRIP_000084,1891.1927951522175,41.041604,-81.5770874,872ab3ad1ffffff,41.045624,-81.491154,872ab3ac1ffffff,5.713973120058158,1.0,7.571178496046527,assigned,84.0,1.486354646060243,3.567251150544584
TRIP_000085,1900.968414550082,41.073322,-81.569612,872ab3ad5ffffff,41.0660607,-81.5348146,872ab3ac6ffffff,2.408936577929033,1.0,4.927149262343226,assigned,80.0,1.5649121656844531,3.7557891976426863
TRIP_000086,1912.935318782063,41.0800778,-81.5042159,872ab3ac4ffffff,41.0988153,-81.5419493,872ab3af1ffffff,2.4780996090993592,1.0,4.982479687279488,assigned,83.0,0.17758090296339302,0.42619416711214303
TRIP_000087,1936.8885214083061,41.08432,-81.445965,872ab3ae1ffffff,41.037462,-81.548606,872ab3ac3ffffff,7.36455404519905,1.0,8.89164323615924,assigned,21.0,1.565216538007179,3.756519691217229
TRIP_000088,1951.6451404812967,41.0347074,-81.5785191,872ab3adcffffff,41.112137,-81.493246,872ab3ae6ffffff,8.003834991475935,1.0,9.403067993180748,assigned,6.0,1.486123651669605,3.566696764007053
TRIP_000089,1988.7815983314842,41.051612,-81.491039,872ab3ac5ffffff,41.03586,-81.545485,872ab3ac3ffffff,3.811009581937939,1.0,6.048807665550352,assigned,27.0,0.8295423882877521,1.990901731890605
TRIP_000090,1992.590439795581,41.035999,-81.4917,872ab3ac1ffffff,41.038227,-81.504566,872ab3ac1ffffff,1.071596962492201,1.0,3.857277569993761,assigned,12.0,1.486421059259579,3.567410542222989
TRIP_000091,2006.0385757805639,41.1244708,-81.589239,872ab3a8dffffff,41.057721,-81.550809,872ab3ac2ffffff,5.780743662949522,1.0,7.624594930359618,requested,,,
TRIP_000092,2044.163978623772,41.0926191,-81.5315478,872ab3af1ffffff,41.044498,-81.500114,872ab3ac1ffffff,4.477466287201556,1.0,6.581973029761245,assigned,32.0,0.14044604720217602,0.33707051328522203
TRIP_000093,2045.0201861601545,41.113195,-81.550754,872ab3af0ffffff,41.13313,-81.468316,872ab3a19ffffff,6.017005143401061,1.0,7.8136041147208495,assigned,44.0,1.5248615150062041,3.65966763601489
TRIP_000094,2074.250433316078,41.039344,-81.5782095,872ab3ad1ffffff,41.078182,-81.467255,872ab3ae3ffffff,7.344100556358481,1.0,8.875280445086785,assigned,9.0,1.44440282813541,3.466566787524985
TRIP_000095,2089.2982539302943,41.044064,-81.4868811,872ab3aeaffffff,41.06931,-81.468833,872ab3aeeffffff,2.518515489091848,1.0,5.014812391273478,assigned,71.0,1.486569381279798,3.567766515071517
TRIP_000096,2101.470170155551,41.10313,-81.503163,872ab3ae2ffffff,41.1005522,-81.471968,872ab3ae0ffffff,1.783983655605083,1.0,4.427186924484067,assigned,3.0,0.12028563913159201,0.288685533915821
TRIP_000097,2102.140592093447,41.136196,-81.451047,872ab3a0affffff,41.080104,-81.438301,872ab3ae1ffffff,4.68994220390714,1.0,6.751953763125712,assigned,2.0,1.4879376772134751,3.57105042531234
TRIP_000098,2105.296994589473,41.1343516,-81.4868997,872ab3a19ffffff,41.0685355,-81.5886876,872ab3ad0ffffff,8.72822290553093,1.0,9.982578324424745,assigned,35.0,1.4877897875083501,3.57069549002004
TRIP_000099,2122.6964726955316,41.048053,-81.52074,872ab3ac0ffffff,41.03782,-81.583603,872ab3adeffffff,4.5875284668418015,1.0,6.670022773473441,assigned,66.0,0.74881418283648,1.797154038807553
TRIP_000100,2150.531503057948,41.058367,-81.585719,872ab3ad1ffffff,41.074407,-81.5188457,872ab3ac4ffffff,4.244072240631839,1.0,6.395257792505472,assigned,37.0,1.564687845322903,3.755250828774968
TRIP_000101,2158.2937946779953,41.111435,-81.443817,872ab3ae5ffffff,41.046279,-81.554261,872ab3ac2ffffff,8.733812773815565,1.0,9.987050219052453,assigned,82.0,1.304433713905494,3.130640913373186
TRIP_000102,2168.574290021499,41.027642,-81.503363,872ab3ac1ffffff,41.0824735,-81.5178316,872ab3ac4ffffff,4.390934521114445,1.0,6.512747616891556,assigned,28.0,1.170033174263095,2.80807961823143
TRIP_000103,2204.09536384421,41.062684,-81.441928,872ab3aecffffff,41.1336739,-81.4820409,872ab3a19ffffff,6.084522127563483,1.0,7.8676177020507865,requested,,,
TRIP_000104,2218.31466828525,41.121717,-81.502051,872ab3a1bffffff,41.0374291,-81.5308903,872ab3ac3ffffff,6.463473879344752,1.0,8.170779103475802,assigned,13.0,1.4876416424118881,3.570339941788531
TRIP_000105,2218.4519604070233,41.048904,-81.462872,872ab3aeaffffff,41.1266862,-81.4743475,872ab3a19ffffff,5.823469359583369,1.0,7.658775487666696,requested,,,
