timestamp,vehicle_id,energy_delivered,charge_duration_minutes,total_depot_energy,chargers_in_use,vehicles_queued,depot_lat,depot_lon,depot_h3_cell,service_area_cells,energy_cost
63414.172244408604,37,61.078094181290695,14.658742603509767,3170.6603649745557,5,44,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.925190304459738
63777.36672572792,43,60.481654721210575,14.51559713309054,3231.142019695766,5,43,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.828268892196718
63883.00513607946,7,61.775830334059194,14.826199280174206,3292.9178500298253,5,42,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.038572429284619
63962.570484293996,55,60.60091235296579,14.54421896471179,3353.518762382791,5,41,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.847648257356942
64032.71056839744,57,61.15254149252882,14.676609958206917,3414.6713038753196,5,40,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.937287992535934
64291.41885542823,36,60.91990354302979,14.62077685032715,3475.5912074183493,5,39,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.89948432574234
64655.19514101964,8,60.9603066174804,14.630473588195295,3536.5515140358298,5,38,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.906049825340565
64766.66234968171,94,61.36508427793431,14.727620226704234,3597.916598313764,5,37,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.971826195164326
64832.65255565909,19,60.422366067020846,14.501367856085002,3658.338964380785,5,36,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.818634485890888
64917.8009270212,11,61.46460823776128,14.751505977062708,3719.8035726185462,5,35,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.987998838636209
65178.92869184456,44,61.63262752891168,14.791830606938804,3781.436200147458,5,34,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.015301973448148
65547.8705539139,70,61.99134811765728,14.877923548237748,3843.427548265115,5,33,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.07359406911931
65643.90440234118,29,60.919586990241406,14.620700877657937,3904.3471352553565,5,32,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.899432885914228
65721.76273122843,38,61.743762192315636,14.818502926155753,3966.090897447672,5,31,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.03336135625129
65797.97122533279,12,61.12293738274887,14.669504971859729,4027.2138348304206,5,30,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.932477324696691
66053.46834988725,9,60.73192069740948,14.575660967378274,4087.94575552783,5,29,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.868937113329041
66441.26410719051,34,62.041218977542044,14.88989255461009,4149.986974505372,5,28,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.081698083850583
66540.85446221617,18,62.28819860242979,14.94916766458315,4212.2751731078015,5,27,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.12183227289484
66601.96851600475,23,61.12540172057821,14.67009641293877,4273.40057482838,5,26,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.932877779593959
66687.54877345107,5,61.77621861932491,14.826292468637977,4335.176793447705,5,25,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.038635525640299
66941.93540056158,56,61.69910074127231,14.807784177905356,4396.875894188977,5,24,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.026103870456751
67322.83498921678,95,61.22020014071247,14.692848033770993,4458.09609432969,5,23,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.948282522865776
67414.5782468394,30,60.67526282105773,14.562063077053855,4518.7713571507475,5,22,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.859730208421881
67504.65296410912,77,62.686420007247634,15.044740801739433,4581.457777157995,5,21,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.18654325117774
67559.62598378587,46,60.56091738436132,14.534620172246717,4642.018694542357,5,20,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.841149074958714
67829.51155520562,65,61.637232961392044,14.79293591073409,4703.655927503749,5,19,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.016050356226208
68223.34814652798,13,62.535635924388856,15.008552621853324,4766.191563428138,5,18,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.162040837713189
68287.86068962712,33,60.644614082480274,14.554707379795266,4826.836177510618,5,17,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.854749788403044
68372.58685514513,93,60.273186877500784,14.46556485060019,4887.109364388119,5,16,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",9.794392867593878
68461.00678206289,69,62.59588876923774,15.02301330461706,4949.705253157356,5,15,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.171831925001133
68718.1845243167,85,61.71340063271382,14.811216151851317,5011.4186537900705,5,14,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.028427602815997
69114.01271413185,50,61.85170608360195,14.844409460064467,5073.2703598736725,5,13,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.050902238585318
69180.43577935144,22,61.98438123085546,14.876251495405311,5135.254741104528,5,12,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.072461950014013
69271.49073616843,54,62.423880626618285,14.981731350388388,5197.678621731146,5,11,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ac0ffffff', '872ab3ac4ffffff', '872ab3ac6ffffff', '872ab3ac5ffffff', '872ab3af1ffffff', '872ab3ae2ffffff', '872ab3ae3ffffff']",10.143880601825472
