trip_id,timestamp,origin_lat,origin_lon,origin_h3_cell,destination_lat,destination_lon,destination_h3_cell,distance_miles,surge_multiplier,fare,status,vehicle_id,pickup_distance,pickup_time_minutes
TRIP_000034,598.4686480634844,41.0595751,-81.5822821,872ab3ad1ffffff,41.079686,-81.569533,872ab3ad5ffffff,1.814950620389655,1.0,4.451960496311725,requested,,,
TRIP_000035,598.7705248970007,41.092587,-81.516028,872ab3af1ffffff,41.040618,-81.508237,872ab3ac1ffffff,4.118378786656754,1.0,6.294703029325403,assigned,54.0,0.0,0.0
TRIP_000036,599.973128396954,41.0560135,-81.4791839,872ab3ac5ffffff,41.1331633,-81.5119321,872ab3a1bffffff,6.714411002587637,1.0,8.37152880207011,assigned,33.0,1.460608016798344,3.505459240316026
TRIP_000037,602.8153526795443,41.056807,-81.481543,872ab3ac5ffffff,41.073399,-81.488808,872ab3ae3ffffff,1.356584801703181,1.0,4.085267841362545,assigned,41.0,1.486800625607362,3.5683215014576692
TRIP_000038,645.0702266615176,41.126032,-81.4933958,872ab3ae6ffffff,41.026505,-81.565301,872ab3adcffffff,9.420613306238932,1.0,10.536490644991147,assigned,12.0,1.487410873314327,3.5697860959543872
TRIP_000039,663.2025561616089,41.104072,-81.503162,872ab3ae2ffffff,41.0262213,-81.5140165,872ab3aceffffff,6.006111016906999,1.0,7.8048888135256,assigned,97.0,0.496023328354096,1.190455988049832
TRIP_000040,704.7649765538777,41.133269,-81.462845,872ab3a19ffffff,41.060369,-81.503688,872ab3ac5ffffff,6.424045283398827,1.0,8.139236226719062,requested,,,
TRIP_000041,722.6770730679787,41.042586,-81.510288,872ab3ac1ffffff,41.060185,-81.585612,872ab3ad1ffffff,5.578588250963341,1.0,7.462870600770674,assigned,8.0,1.524021644836423,3.657651947607416
TRIP_000042,775.6384313858371,41.0293467,-81.5094845,872ab3ac1ffffff,41.066758,-81.462497,872ab3aeeffffff,4.935578039869256,1.0,6.948462431895405,assigned,26.0,1.524021644836423,3.657651947607416
TRIP_000043,789.0897631768817,41.1143469,-81.5614478,872ab3af0ffffff,41.038636,-81.579234,872ab3ad1ffffff,5.804625853407076,1.0,7.643700682725661,assigned,21.0,1.5248615150062041,3.65966763601489
TRIP_000044,790.3812019948058,41.035892,-81.585494,872ab3adeffffff,41.128677,-81.492476,872ab3a1bffffff,9.029875852141359,1.0,10.223900681713086,requested,,,
TRIP_000045,832.0994434841422,41.045536,-81.482838,872ab3aeaffffff,41.1055031,-81.5135501,872ab3af5ffffff,5.237497404762664,1.0,7.189997923810131,requested,,,
TRIP_000046,861.4841237591696,41.0717552,-81.5793389,872ab3ad5ffffff,41.0541851,-81.486735,872ab3ac5ffffff,6.756595111727708,1.0,8.405276089382166,assigned,24.0,1.5649121656844531,3.7557891976426863
TRIP_000047,885.3739443489355,41.055402,-81.53414,872ab3ac0ffffff,41.078607,-81.479454,872ab3ae3ffffff,3.903499340212881,1.0,6.122799472170305,assigned,63.0,0.32930967427433805,0.790343218258412
TRIP_000048,892.8481344537132,41.06475,-81.560461,872ab3ad5ffffff,41.0711486,-81.5047276,872ab3ac4ffffff,3.275276388822289,1.0,5.620221111057832,assigned,13.0,1.4867344522240131,3.568162685337631
TRIP_000049,893.0224611331606,41.055223,-81.505885,872ab3ac5ffffff,41.124487,-81.480342,872ab3ae6ffffff,5.808747455755333,1.0,7.646997964604266,assigned,16.0,1.486800625607362,3.5683215014576692
TRIP_000050,916.753493230359,41.076141,-81.461083,872ab3ae1ffffff,41.052674,-81.513111,872ab3ac0ffffff,3.868392562078882,1.0,6.094714049663105,requested,,,
TRIP_000051,939.3576513564145,41.088205,-81.529303,872ab3af1ffffff,41.078607,-81.479454,872ab3ae3ffffff,3.138371589562062,1.0,5.510697271649651,assigned,83.0,0.19587310233969002,0.470095445615257
TRIP_000052,948.0623244664034,41.059809,-81.442182,872ab3aecffffff,41.064751,-81.506695,872ab3ac4ffffff,3.913403875363567,1.0,6.130723100290854,requested,,,
TRIP_000053,952.3924972910114,41.1192843,-81.4887744,872ab3ae6ffffff,41.0871,-81.446663,872ab3ae1ffffff,4.3044916307409045,1.0,6.443593304592724,assigned,34.0,1.487410873314327,3.5697860959543872
TRIP_000054,964.615356493244,41.1223565,-81.4554145,872ab3ae4ffffff,41.096212,-81.507532,872ab3ae2ffffff,4.048023024616806,1.0,6.2384184196934465,requested,,,
TRIP_000055,988.4515754911422,41.108245,-81.509084,872ab3af5ffffff,41.090999,-81.580964,872ab3ad4ffffff,4.778481236284256,1.0,6.822784989027405,assigned,22.0,1.487262556339571,3.569430135214972
TRIP_000056,1000.2308898352115,41.052264,-81.547057,872ab3ac2ffffff,41.0988153,-81.5419493,872ab3af1ffffff,3.7170959757446482,1.0,5.973676780595719,assigned,25.0,1.486503560399175,3.5676085449580213
TRIP_000057,1008.4575588859732,41.1122027,-81.5369708,872ab3af0ffffff,41.081024,-81.550743,872ab3ac6ffffff,2.876837067021052,1.0,5.301469653616841,assigned,42.0,0.645501980755066,1.549204753812159
TRIP_000058,1017.4063040285076,41.043313,-81.570478,872ab3ad1ffffff,41.045242,-81.461844,872ab3aeaffffff,6.436315782192163,1.0,8.14905262575373,requested,,,
TRIP_000059,1025.1056242287586,41.0826852,-81.5216546,872ab3ac4ffffff,41.061593,-81.458027,872ab3aeeffffff,0.0,1.0,3.0,assigned,59.0,0.12890730431678601,0.30937753036028803
TRIP_000060,1035.9891899887873,41.024642,-81.549154,872ab3addffffff,41.062963,-81.560463,872ab3ad5ffffff,3.400853234464403,1.0,5.720682587571522,requested,,,
TRIP_000061,1036.8078295153036,41.0518398,-81.5171604,872ab3ac0ffffff,41.039586,-81.586805,872ab3adeffffff,4.529615641025391,1.0,6.6236925128203135,assigned,71.0,0.34069105567872604,0.817658533628944
TRIP_000062,1052.0657972877077,41.098945,-81.467635,872ab3ae0ffffff,41.128726,-81.491323,872ab3a1bffffff,3.598914666559737,1.0,5.8791317332477915,assigned,45.0,1.565339257007121,3.7568142168170913
TRIP_000063,1054.9935629293007,41.06904,-81.499036,872ab3ac4ffffff,41.0967663,-81.5192105,872ab3af1ffffff,2.622552552032379,1.0,5.098042041625904,assigned,31.0,0.0,0.0
TRIP_000064,1060.4808093963068,41.103046,-81.524519,872ab3af5ffffff,41.086408,-81.546652,872ab3af3ffffff,2.8306847549656773,1.0,5.264547803972542,assigned,36.0,0.281216755581203,0.6749202133948881
TRIP_000065,1063.71554093823,41.07307,-81.5286786,872ab3ac6ffffff,41.122977,-81.563747,872ab3af6ffffff,4.81382700339979,1.0,6.851061602719833,assigned,99.0,0.14409443515137102,0.345826644363291
TRIP_000066,1084.7117452671241,41.0846047,-81.4493531,872ab3ae1ffffff,41.104515,-81.521582,872ab3af5ffffff,4.799054928982575,1.0,6.83924394318606,assigned,41.0,1.565216538007179,3.756519691217229
TRIP_000067,1099.6131186808223,41.0664886,-81.5031312,872ab3ac4ffffff,41.078074,-81.571709,872ab3ad5ffffff,4.655571838585409,1.0,6.7244574708683285,assigned,20.0,0.28094750054142903,0.674274001299429
TRIP_000068,1115.5631775681159,41.02733,-81.566568,872ab3adcffffff,41.0698485,-81.5739656,872ab3ad5ffffff,3.634685909262554,1.0,5.907748727410044,assigned,0.0,1.486123651669605,3.566696764007053
TRIP_000069,1121.7877633830237,41.112851,-81.493046,872ab3ae6ffffff,41.130209,-81.471281,872ab3a19ffffff,2.24202804875046,1.0,4.793622439000368,assigned,49.0,1.487410873314327,3.5697860959543872
TRIP_000070,1157.2014070625964,41.0808467,-81.4995502,872ab3ac4ffffff,41.0694094,-81.4580987,872ab3aeeffffff,2.703758414111667,1.0,5.163006731289334,assigned,74.0,0.34628533657550503,0.8310848077812121
TRIP_000071,1167.5742973402987,41.086459,-81.538127,872ab3af1ffffff,41.10532,-81.501193,872ab3ae2ffffff,3.142502903219783,1.0,5.514002322575827,assigned,79.0,0.15310281968712802,0.367446767249107
TRIP_000072,1173.073423060362,41.039613,-81.453903,872ab3ae8ffffff,41.030254,-81.526961,872ab3ac3ffffff,4.745656975741654,1.0,6.7965255805933245,requested,,,
TRIP_000073,1175.2222776693523,41.05,-81.494121,872ab3ac5ffffff,41.061329,-81.452998,872ab3aeeffffff,3.122369926534695,1.0,5.497895941227757,assigned,81.0,0.40730384748929505,0.977529233974308
TRIP_000074,1176.990795015468,41.040114,-81.581728,872ab3ad1ffffff,41.136447,-81.494069,872ab3a1bffffff,9.285632633413169,1.0,10.428506106730534,requested,,,
TRIP_000075,1179.3686571600258,41.136494,-81.497512,872ab3a1bffffff,41.042175,-81.494241,872ab3ac1ffffff,7.216741277930368,1.0,8.773393022344294,requested,,,
TRIP_000076,1259.9653502388016,41.036659,-81.504587,872ab3ac1ffffff,41.03364,-81.500966,872ab3ac1ffffff,0.397148598671393,1.0,3.317718878937115,assigned,6.0,1.524021644836423,3.657651947607416
TRIP_000077,1262.5678697685028,41.089999,-81.583533,872ab3ad4ffffff,41.134468,-81.512439,872ab3a1bffffff,6.4539694885838,1.0,8.163175590867041,assigned,55.0,1.565034064014046,3.756081753633712
TRIP_000078,1277.2827878373093,41.108718,-81.536673,872ab3af0ffffff,41.12497,-81.447269,872ab3ae4ffffff,7.401599628021098,1.0,8.921279702416879,assigned,90.0,1.487113984437022,3.5690735626488532
TRIP_000079,1295.8506919752433,41.0497625,-81.4835575,872ab3aeaffffff,41.04016,-81.55339,872ab3adcffffff,4.742208453375315,1.0,6.793766762700252,assigned,59.0,1.486569381279798,3.567766515071517
TRIP_000080,1298.81499250457,41.057939,-81.511618,872ab3ac0ffffff,41.064129,-81.550356,872ab3ac2ffffff,2.650280788452246,1.0,5.120224630761797,assigned,84.0,0.09549345786427,0.22918429887425
TRIP_000081,1323.7154364222554,41.102184,-81.505892,872ab3ae2ffffff,41.096368,-81.547058,872ab3af3ffffff,2.998803851873803,1.0,5.399043081499043,assigned,56.0,0.11029099642720001,0.26469839142528
TRIP_000082,1337.6806344385393,41.048797,-81.551395,872ab3ac2ffffff,41.034298,-81.572079,872ab3adcffffff,1.868484192607309,1.0,4.494787354085847,assigned,1.0,1.486503560399175,3.5676085449580213
TRIP_000083,1338.768863633196,41.064403,-81.485779,872ab3ac5ffffff,41.050792,-81.52622,872ab3ac0ffffff,2.9756885128084622,1.0,5.38055081024677,assigned,2.0,1.52428141884921,3.658275405238106
TRIP_000084,1362.6490902198927,41.042623,-81.503051,872ab3ac1ffffff,41.0829029,-81.4982066,872ab3ac4ffffff,3.081371085608602,1.0,5.465096868486882,assigned,9.0,1.524021644836423,3.657651947607416
TRIP_000085,1373.0792087897066,41.108603,-81.47035,872ab3ae0ffffff,41.080869,-81.479386,872ab3ae3ffffff,2.681192974072257,1.0,5.144954379257806,assigned,87.0,1.5248004650530491,3.659521116127317
TRIP_000086,1390.3016103165346,41.034844,-81.519973,872ab3ac3ffffff,41.100389,-81.550894,872ab3af0ffffff,5.581047573633145,1.0,7.464838058906516,assigned,10.0,1.4862724826533291,3.56705395836799
TRIP_000087,1415.0103801499788,41.076598,-81.504655,872ab3ac4ffffff,41.06062,-81.48497,872ab3ac5ffffff,1.860016611574631,1.0,4.488013289259705,assigned,40.0,0.07787379596808601,0.186897110323406
TRIP_000088,1415.3355180933831,41.0955845,-81.5412057,872ab3af1ffffff,41.035851,-81.579099,872ab3adeffffff,5.596998060647727,1.0,7.477598448518182,assigned,93.0,0.544034031678804,1.305681676029131
TRIP_000089,1538.3936821143757,41.049993,-81.498491,872ab3ac5ffffff,41.0735774,-81.5398996,872ab3ac6ffffff,3.838045714687314,1.0,6.070436571749852,assigned,92.0,1.486800625607362,3.5683215014576692
TRIP_000090,1546.0665761581254,41.030965,-81.513813,872ab3ac1ffffff,41.120871,-81.492417,872ab3ae6ffffff,6.706318371074094,1.0,8.365054696859275,assigned,48.0,1.524021644836423,3.657651947607416
TRIP_000091,1556.665461820989,41.137231,-81.446413,872ab3a0affffff,41.092996,-81.51446,872ab3af1ffffff,6.076664087945635,1.0,7.8613312703565095,requested,,,
TRIP_000092,1573.1883123103469,41.061896,-81.475214,872ab3aeeffffff,41.1015492,-81.5895306,872ab3af2ffffff,7.057952347806782,1.0,8.646361878245425,assigned,65.0,1.524250540106124,3.658201296254698
TRIP_000093,1600.4247226977075,41.089092,-81.563641,872ab3af3ffffff,41.0675097,-81.5098151,872ab3ac4ffffff,3.7464786873852383,1.0,5.997182949908192,assigned,18.0,1.5246019737591971,3.659044737022073
TRIP_000094,1636.6891374244867,41.0363838,-81.4882829,872ab3ac1ffffff,41.039008,-81.505528,872ab3ac1ffffff,1.189846095832128,1.0,3.951876876665703,assigned,62.0,1.486421059259579,3.567410542222989
TRIP_000095,1640.5811344201827,41.0659067,-81.5204816,872ab3ac0ffffff,41.1062966,-81.487579,872ab3ae6ffffff,3.87811758862029,1.0,6.102494070896233,assigned,58.0,0.12059089010361101,0.289418136248667
TRIP_000096,1642.2222474421494,41.040081,-81.579482,872ab3ad1ffffff,41.077432,-81.4992408,872ab3ac4ffffff,6.011368380940914,1.0,7.809094704752732,assigned,72.0,1.564687845322903,3.755250828774968
TRIP_000097,1694.0618829609864,41.057625,-81.446948,872ab3aeeffffff,41.059737,-81.502652,872ab3ac5ffffff,3.206377504739435,1.0,5.565102003791548,assigned,5.0,1.4869487760562061,3.5686770625348943
TRIP_000098,1696.2551564790235,41.076409,-81.556228,872ab3ac6ffffff,41.063015,-81.49077,872ab3ac5ffffff,4.318188071584052,1.0,6.454550457267242,assigned,32.0,0.9299399273596841,2.231855825663242
TRIP_000099,1710.517521003049,41.039495,-81.441397,872ab3ae8ffffff,41.05808,-81.448342,872ab3aeeffffff,2.07587004753287,1.0,4.660696038026296,assigned,3.0,1.523959685719837,3.657503245727611
TRIP_000100,1715.6684294628176,41.1344701,-81.5011493,872ab3a1bffffff,41.0842381,-81.4415673,872ab3ae1ffffff,5.387154166243326,1.0,7.309723332994661,assigned,52.0,1.4876416424118881,3.570339941788531
TRIP_000101,1724.5640589856257,41.1344368,-81.4904003,872ab3a19ffffff,41.055968,-81.504774,872ab3ac5ffffff,6.256670314776315,1.0,8.005336251821053,requested,,,
TRIP_000102,1755.6141481413101,41.047161,-81.501018,872ab3ac1ffffff,41.045809,-81.527369,872ab3ac3ffffff,1.457531796829047,1.0,4.166025437463238,assigned,77.0,0.8118613584634591,1.948467260312303
TRIP_000103,1770.2810364913626,41.0745165,-81.4646077,872ab3ae1ffffff,41.112151,-81.486892,872ab3ae6ffffff,3.751637314501107,1.0,6.001309851600886,assigned,94.0,1.524510095903924,3.6588242301694183
TRIP_000104,1836.8387581489092,41.046645,-81.508097,872ab3ac1ffffff,41.056509,-81.492205,872ab3ac5ffffff,1.47766809127949,1.0,4.182134473023592,assigned,54.0,0.178707664452138,0.428898394685132
TRIP_000105,1838.9979296838037,41.053689,-81.555386,872ab3ac2ffffff,41.089868,-81.5334359,872ab3af1ffffff,3.430846697599957,1.0,5.744677358079966,assigned,73.0,0.6363763000211721,1.5273031200508131
TRIP_000106,1851.2298808221135,41.126038,-81.490746,872ab3ae6ffffff,41.0526825,-81.5152114,872ab3ac0ffffff,5.774449576722699,1.0,7.61955966137816,assigned,76.0,1.319383312101801,3.166519949044324
TRIP_000107,1854.5553829858088,41.130201,-81.469415,872ab3a19ffffff,41.0849576,-81.4459624,872ab3ae1ffffff,4.219890779138878,1.0,6.375912623311103,requested,,,
TRIP_000108,1928.0256310836514,41.04816,-81.547351,872ab3ac2ffffff,41.1109808,-81.4482993,872ab3ae4ffffff,8.534503422168742,1.0,9.827602737734994,assigned,14.0,1.486503560399175,3.5676085449580213
TRIP_000109,1954.2914773274595,41.0367156,-81.4893182,872ab3ac1ffffff,41.041386,-81.502115,872ab3ac1ffffff,1.001609581103177,1.0,3.801287664882542,assigned,47.0,1.486421059259579,3.567410542222989
TRIP_000110,1959.5019862410459,41.051173,-81.515247,872ab3ac0ffffff,41.100564,-81.52226,872ab3af1ffffff,3.993184437248144,1.0,6.194547549798516,assigned,28.0,0.6822904130879821,1.637496991411157
TRIP_000111,1961.9330240209483,41.1107433,-81.4681365,872ab3ae4ffffff,41.125223,-81.476087,872ab3a19ffffff,1.526322332533825,1.0,4.221057866027061,assigned,30.0,1.4875589351540741,3.570141444369779
TRIP_000112,1963.926043403437,41.094367,-81.548959,872ab3af3ffffff,41.136276,-81.511925,872ab3a1bffffff,4.770739576005979,1.0,6.816591660804783,assigned,42.0,0.139262427996856,0.33422982719245503
TRIP_000113,1965.9282280785114,41.092579,-81.492224,872ab3ae2ffffff,41.040618,-81.508237,872ab3ac1ffffff,4.530627798726281,1.0,6.624502238981025,assigned,70.0,0.576435113698165,1.3834442728755971
TRIP_000114,2037.3554934701106,41.057938,-81.497997,872ab3ac5ffffff,41.1113987,-81.4966956,872ab3ae6ffffff,4.132530966411853,1.0,6.306024773129483,assigned,80.0,0.266735960434388,0.640166305042531
TRIP_000115,2100.992275640933,41.0832397,-81.5039073,872ab3ac4ffffff,41.0240575,-81.4882497,872ab3accffffff,4.628671766087432,1.0,6.7029374128699475,assigned,35.0,0.146037802282861,0.350490725478866
TRIP_000116,2110.453557278457,41.03787,-81.44295,872ab3ae8ffffff,41.126889,-81.465553,872ab3ae4ffffff,7.193338163875942,1.0,8.754670531100754,assigned,81.0,1.523959685719837,3.657503245727611
TRIP_000117,2142.90735840891,41.031008,-81.46324,872ab3aebffffff,41.064391,-81.462561,872ab3aeeffffff,3.32347497033355,1.0,5.658779976266841,requested,,,
TRIP_000118,2195.6154979701114,41.125628,-81.478346,872ab3a19ffffff,41.1228593,-81.4740569,872ab3ae4ffffff,0.558515239335409,1.0,3.446812191468328,requested,,,
TRIP_000119,2316.1929567508423,41.0559499,-81.4480877,872ab3aeeffffff,41.0487224,-81.4883148,872ab3ac5ffffff,3.083647555412144,1.0,5.466918044329715,assigned,40.0,1.524250540106124,3.658201296254698
TRIP_000120,2349.827494443776,41.032103,-81.503187,872ab3ac1ffffff,41.039005,-81.512467,872ab3ac1ffffff,0.9870318625257951,1.0,3.789625490020636,assigned,6.0,0.22525429748276002,0.540610313958624
TRIP_000121,2383.038067412623,41.0434599,-81.4899851,872ab3ac1ffffff,41.055177,-81.557282,872ab3ac2ffffff,4.758622940954109,1.0,6.806898352763287,assigned,19.0,1.486421059259579,3.567410542222989
TRIP_000122,2393.1113100240314,41.0372475,-81.5084569,872ab3ac1ffffff,41.0808203,-81.5059689,872ab3ac4ffffff,3.2629458903449082,1.0,5.6103567122759275,assigned,54.0,1.486421059259579,3.567410542222989
TRIP_000123,2423.697399564464,41.0527292,-81.52975,872ab3ac0ffffff,41.0718551,-81.4644506,872ab3aeeffffff,4.390141442359556,1.0,6.512113153887645,assigned,46.0,0.339751622934989,0.815403895043974
TRIP_000124,2440.2015163738097,41.130221,-81.584868,872ab3a8dffffff,41.037484,-81.549805,872ab3adcffffff,7.7004554130422544,1.0,9.160364330433804,requested,,,
TRIP_000125,2474.4630342995724,41.027852,-81.54394,872ab3ac3ffffff,41.0335724,-81.5376023,872ab3ac3ffffff,0.6370618148231161,1.0,3.509649451858493,assigned,2.0,1.4862724826533291,3.56705395836799
TRIP_000126,2508.3379360442837,41.0363838,-81.4882829,872ab3ac1ffffff,41.054838,-81.448552,872ab3ae8ffffff,3.733089672534795,1.0,5.986471738027836,assigned,4.0,1.486421059259579,3.567410542222989
TRIP_000127,2509.7333712451045,41.050391,-81.548018,872ab3ac2ffffff,41.062146,-81.472687,872ab3aeeffffff,4.832292559799036,1.0,6.865834047839229,assigned,71.0,0.345914702499421,0.83019528599861
TRIP_000128,2590.946352709425,41.09539,-81.521927,872ab3af1ffffff,41.056514,-81.49689,872ab3ac5ffffff,3.82666505147242,1.0,6.061332041177936,assigned,67.0,0.23409000900955002,0.56181602162292
TRIP_000129,2605.546254683468,41.1193833,-81.4869934,872ab3ae6ffffff,41.1345327,-81.5062549,872ab3a1bffffff,2.3985842618671342,1.0,4.918867409493707,assigned,49.0,0.40392747901979204,0.9694259496475021
TRIP_000130,2612.062131085546,41.040836,-81.579399,872ab3ad1ffffff,41.094691,-81.567046,872ab3af3ffffff,4.2755436189070695,1.0,6.4204348951256565,assigned,0.0,1.486354646060243,3.567251150544584
TRIP_000131,2617.5232232809494,41.0784193,-81.5268316,872ab3ac6ffffff,41.077337,-81.5035201,872ab3ac4ffffff,1.508538832779089,1.0,4.206831066223271,assigned,61.0,0.140054055864189,0.33612973407405505
TRIP_000132,2627.8647709136703,41.066002,-81.468536,872ab3aeeffffff,41.044047,-81.466219,872ab3aeaffffff,1.833939883951668,1.0,4.467151907161335,assigned,26.0,0.25157205884647804,0.603772941231547
