timestamp,vehicle_id,energy_delivered,charge_duration_minutes,total_depot_energy,chargers_in_use,vehicles_queued,depot_lat,depot_lon,depot_h3_cell,service_area_cells,energy_cost
52938.68756483353,49,60.337725072060856,14.481054017294607,60.337725072060856,2,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.80488032420989
53521.28839598052,3,60.17678538923052,14.442428493415324,120.51451046129137,3,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.778727625749958
54261.81706053033,90,60.344800333157394,14.482752079957775,180.85931079444876,5,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.806030054138077
54282.02379122162,14,60.805187458083864,14.593244989940128,241.6644982525326,4,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.880842961938628
54418.40227890708,11,60.98560906401677,14.636546175364026,302.6501073165494,4,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.910161472902725
54504.95205828575,54,61.31248552293017,14.71499652550324,363.96259283947956,3,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.963278897476153
54975.30378108495,33,60.49658916469287,14.519181399526287,424.4591820041724,5,3,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.830695739262591
55289.734223528736,22,60.68028562094108,14.563268549025858,485.1394676251135,5,7,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.860546413402925
55388.53917365188,37,60.5569956390836,14.533678953380065,545.6964632641972,5,6,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.840511791351085
55487.20680372463,1,61.65771398359252,14.797851356062205,607.3541772477897,5,5,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",10.019378522333785
55536.829837918056,56,60.775803657760385,14.586192877862493,668.1299809055502,5,4,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.876068094386063
55862.72849580671,64,61.62671630012236,14.790411912029366,729.7566972056725,5,3,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",10.014341398769885
56176.07803128788,63,61.55165331660695,14.772396795985669,791.3083505222794,5,7,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",10.00214366394863
56258.94854488748,59,60.44509522469429,14.50682285392663,851.7534457469737,5,8,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.822327974012822
56358.29204996044,91,60.49203098859781,14.518087437263473,912.2454767355715,5,8,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.829955035647144
56409.548231485416,80,60.60544399773334,14.545306559456,972.8509207333049,5,7,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.848384649631669
56746.230591157735,6,61.35431217715448,14.725034922517077,1034.2052329104592,5,12,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.970075728787604
57045.2418061471,71,60.358595476335,14.4860629143204,1094.5638283867943,5,17,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.808271764904438
57136.490959511495,4,60.940445460001264,14.625706910400304,1155.5042738467955,5,17,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.902822387250206
57234.5240998297,9,60.84944790758786,14.603867497821087,1216.3537217543833,5,18,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.888035284983028
57281.67271768469,55,60.56420043050508,14.53540810332122,1276.9179221848883,5,18,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.841682569957076
57622.51880223362,16,60.85334799138099,14.604803517931439,1337.7712701762694,5,23,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.88866904859941
57941.749824401835,15,62.25750126768946,14.94180030424547,1400.0287714439587,5,26,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",10.116843955999538
58007.73507705449,2,60.50306371826342,14.52073529238322,1460.531835162222,5,26,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.831747854217806
58118.54029924522,0,61.39001384829984,14.73360332359196,1521.9218490105218,5,26,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3af1ffffff', '872ab3ac0ffffff', '872ab3ac6ffffff', '872ab3ae3ffffff', '872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac5ffffff']",9.975877250348724
