timestamp,vehicle_id,energy_delivered,charge_duration_minutes,total_depot_energy,chargers_in_use,vehicles_queued,depot_lat,depot_lon,depot_h3_cell,service_area_cells,energy_cost
53642.82205684615,63,60.5227159272264,14.525451822534336,60.5227159272264,3,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.834941338174291
54237.87620941324,37,60.59058461720768,14.541740308129844,121.11330054443408,3,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.845970000296248
54256.71475798805,76,60.52077777173527,14.524986665216465,181.63407831616934,2,0,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.834626387906981
55023.11851618391,41,60.332174598439515,14.479721903625483,241.96625291460884,5,2,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.803978372246421
55348.60435537285,26,61.28794312200093,14.709106349280225,303.25419603660976,5,4,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.959290757325151
55416.898892216974,8,61.223302432247934,14.693592583739504,364.4774984688577,5,3,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.94878664524029
55465.38042774192,20,60.697511634411896,14.567402792258854,425.1750101032696,5,2,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.863345640591934
55702.964836739586,60,61.31793538809339,14.716304493142413,486.492945491363,5,3,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.964164500565175
55898.9045734848,1,60.818476201450764,14.596434288348183,547.3114216928137,5,3,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.88300238273575
56225.041589528155,18,60.863696816340536,14.60728723592173,608.1751185091542,5,7,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.890350732655337
56286.60284898232,4,60.396108108704574,14.4950659460891,668.5712266178588,5,7,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.814367567664494
56336.95448239393,36,60.52597601750092,14.526234244200221,729.0972026353597,5,8,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.8354711028439
56582.37948500579,10,61.070461685153134,14.656910804436752,790.1676643205128,5,11,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.923950023837385
56775.65947112667,0,60.88575678068589,14.612581627364614,851.0534211011988,5,10,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.893935476861458
57099.612920359505,7,60.734120196621305,14.576188847189114,911.7875412978201,5,13,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.869294531950962
57176.181811081275,23,61.776316812427034,14.826316034982488,973.5638581102471,5,13,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",10.038651482019393
57209.70479355036,19,60.60766049697426,14.545838519273822,1034.1715186072213,5,12,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.848744830758317
57461.087527993666,33,61.0213918741583,14.64513404979799,1095.1929104813796,5,16,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.915976179550723
57649.09032959381,62,60.654920726884725,14.557180974452335,1155.8478312082643,5,19,41.081023,-81.514202,872ab3ac4ffffff,"['872ab3ae2ffffff', '872ab3ac4ffffff', '872ab3ac0ffffff', '872ab3ac5ffffff', '872ab3ae3ffffff', '872ab3ac6ffffff', '872ab3af1ffffff']",9.856424618118767
